,Time_Zone ,Date,Username,all_tweets_clean_links
3075, Central Africa Standard Time	,2016-10-13,CDF Tanzania,RT @EUinTZ: #EU &amp; @EUCouncil reaffirm their strong oppossition to #deathpenalty..welcome global trend towards its abolition   'name': 'eu in tanzania' 'id': '2375083760'} {'screen_name': 'eucouncil'
3076, Central Africa Standard Time	,2016-10-13,CDF Tanzania,RT @PetriderPaul: Advocate for #GenderEquality I stand to End Violence #IDG2016  #Girlsvoices  Read&gt;&gt;&gt;   
3077, Central Africa Standard Time	,2016-10-13,CDF Tanzania,RT @EUinTZ: Today we join 4 girls from #Tanzania Brazil Bangladesh &amp; Netherlands takeover @europeaid on #GirlsRights. Be part of the #Gir…	en	[{'screen_name': 'euintz' 'name': 'eu in tanzania'
3078, Central Africa Standard Time	,2016-10-13,CDF Tanzania,RT @europeaid: Radha and Rixt are meeting up with Commissioner @MimicaEU and talking #childmarriage and #girlempowerment on #EUgirlweek! #g…	en	[{'screen_name': 'europeaid' 'name': '@europeaid' 'id': '1350078021663862784'} {'screen_name': 'mimicaeu'
3079, Central Africa Standard Time	,2016-10-13,CDF Tanzania,RT @EUinTZ: @JaapFrederiks @GermanyTanzania @UKinTanzania @SwedeninTZ @FranceTanzania @paul_sherlock @DKAmbTanzania   'name': 'eu in tanzania' 'id': '2375083760'} {'screen_name': 'jaapfrederiks'
3080, Central Africa Standard Time	,2016-10-13,CDF Tanzania,RT @EUinTZ: Tumuunge mkono @PetriderPaul akitetea hadhi ya msichana ktk jamii yetu #PingaUkeketaji #PingaNdoazaUtotoni #GirlsVoices @europe…	in	[{'screen_name': 'euintz' 'name': 'eu in tanzania' 'id': '2375083760'} {'screen_name': 'petriderpaul'
3081, Central Africa Standard Time	,2016-10-11,CDF Tanzania,RT @hrw: 1 in 14 girls are married before their 15th birthday. #EndChildMarriage #DayoftheGirl   'name': 'human rights watch' 'id': '14700316'}]	['http://bit.ly/2dGW3Pa']	[]	0	407	0	['endchildmarriage' 'dayofthegirl']	[]	
3082, Central Africa Standard Time	,2016-10-11,CDF Tanzania,RT @hrw: On the #DayoftheGirl join the call to #EndChildMarriage.   'name': 'human rights watch' 'id': '14700316'}]	['
3083, Central Africa Standard Time	,2016-10-11,CDF Tanzania,RT @scitanzania: The launching of #EveryLastGirl report done by Shinyanga RC during the Inter' Day of girl child @SC_Campaigns @cdftz  http…	en	[{'screen_name': 'scitanzania' 'name': 'save the children tz' 'id': '2841770914'}]	[]	[]	0	9	0	['everylastgirl']	[]	
3084, Central Africa Standard Time	,2016-10-11,CDF Tanzania,RT @GriffithsH_: Tanzania needs to renew commitment to ending #childmarriage via @hrw #DayoftheGirl   'name': 'helen griffiths' 'id': '3302885103'} {'screen_name': 'hrw'
3085, Central Africa Standard Time	,2016-10-11,CDF Tanzania,RT @Martinez_Elin: Cc. @RebecaGyumi @MsichanaUwezo @cdftz @scitanzania   'name': 'elin martinez' 'id': '558055957'} {'screen_name': 'rebecagyumi'
3086, Central Africa Standard Time	,2016-10-11,CDF Tanzania,RT @scitanzania: Together we can #EndChildMarriage. iIntr' Day of the Girl Child @SC_Campaigns @Plan_tanzania @Youth4ChangeTz @PAN_Network…	en	[{'screen_name': 'scitanzania' 'name': 'save the children tz' 'id': '2841770914'}]	[]	[]	0	20	0	['endchildmarriage']	[]	
3087, Central Africa Standard Time	,2016-10-11,CDF Tanzania,RT @Plan_tanzania: (#GirlsTakeover)   the form Two leading a team of Plan International staf…	en	[{'screen_name': 'plan_tanzania' 'name': 'plan tanzania'
3088, Central Africa Standard Time	,2016-10-11,CDF Tanzania,RT @scitanzania: Commemoration of Int' Day of the Girl Child on progress. Today we are at Mwendakulima Sec. @SC_Campaigns @cdftz #EveryLast…	en	[{'screen_name': 'scitanzania' 'name': 'save the children tz' 'id': '2841770914'}]	[]	[]	0	7	0	[]	[]	
3089, Central Africa Standard Time	,2016-10-10,CDF Tanzania,RT @JenniferKayombo: Ukatili wa kijinsia(GBV) limekuwa tatizo lisiloonekana japo linamadhara makubwa sana. NINI TATIZO!?  
3090, Central Africa Standard Time	,2016-10-08,CDF Tanzania,SRH Education Forum happening in Simiyu to commemorate #NY 'name': 'unfpa tanzania' 'id': '988178335'} {'screen_name': 'cvif'
3091, Central Africa Standard Time	,2016-10-08,CDF Tanzania,RT @MariaSTsehai: # 'name': 'maria sarungi tsehai' 'id': '24312877'} {'screen_name': 'whartonknows'
3092, Central Africa Standard Time	,2016-10-08,CDF Tanzania,RT @scitanzania: Girls Symposium is happening today. @MsichanaUwezo @cdftz @PAN_Network @Plan_tanzania @FeminaHip @EndCEFM @SC_Campaigns #e…	en	[{'screen_name': 'scitanzania' 'name': 'save the children tz' 'id': '2841770914'} {'screen_name': 'msichanauwezo'
3093, Central Africa Standard Time	,2016-10-08,CDF Tanzania,RT @speciozamagany1: @petriderpaul @cdftz @youthforchange	und	[{'screen_name': 'speciozamagany1' 'name': 'specioza maganya' 'id': '768198113609781248'} {'screen_name': 'petriderpaul'
3094, Central Africa Standard Time	,2016-10-07,CDF Tanzania,RT @scitanzania: Representatives from Ministry &amp; Shinyanga region in commemoration of the Inter' Day of the Girl Child @UMwalimu   'name': 'save the children tz' 'id': '2841770914'} {'screen_name': 'umwalimu'
3095, Central Africa Standard Time	,2016-10-07,CDF Tanzania,RT @JenniferKayombo: Hatupaswi kuwaoa mapematuwalinde.  Ungana nasi kupaza Sauti kuelekea siku ya mtotowakike#MsichanaNaMaendeleo  
3096, Central Africa Standard Time	,2016-10-07,CDF Tanzania,RT @MsichanaUwezo: Pia tunashirikiana na mashirika mengine kama @FeminaHip @scitanzania @cdftz @EndCEFM @UNFPATanzania @Hope4youngG na Agha…	in	[{'screen_name': 'msichanauwezo' 'name': 'msichana initiative' 'id': '4392254295'} {'screen_name': 'feminahip'
3097, Central Africa Standard Time	,2016-10-07,CDF Tanzania,RT @scitanzania: Preparation of the Int. Day of the Girl Child at Kituli Sec happening now @MsichanaUwezo @SC_Campaigns #EveryLastgirl  http…	en	[{'screen_name': 'scitanzania' 'name': 'save the children tz' 'id': '2841770914'} {'screen_name': 'msichanauwezo'
3098, Central Africa Standard Time	,2016-10-07,CDF Tanzania,RT @scitanzania: Child marriage is preventable @Kituli Sec @Plan_tanzania @PAN_Network @SemaTanzania @cdftz @SC_Campaigns #EveryLastgirl ht…	en	[{'screen_name': 'scitanzania' 'name': 'save the children tz' 'id': '2841770914'} {'screen_name': 'kituli'
3099, Central Africa Standard Time	,2016-10-07,CDF Tanzania,RT @scitanzania: Our team is in Shinyanga preparing the International Day of the Girl Child @MsichanaUwezo @Plan_tanzania @cdftz   'name': 'save the children tz' 'id': '2841770914'} {'screen_name': 'msichanauwezo'
3100, Central Africa Standard Time	,2016-10-05,CDF Tanzania,RT @PetriderPaul: Have a question to ask me follow @NAYDinfo #Chat now!  @GirlsNotBrides @YouthForumCS 'name': 'petrider paul' 'id': '165170209'} {'screen_name': 'naydinfo'
3101, Central Africa Standard Time	,2016-10-05,CDF Tanzania,RT @PetriderPaul:  'name': 'petrider paul' 'id': '165170209'} {'screen_name': 'cdftz'
3102, Central Africa Standard Time	,2016-10-05,CDF Tanzania,RT @PetriderPaul: I am a Girls Rights Activist working to end Gender -based violence in #Tanzania with  @YouthForChange  @cdftz    'name': 'petrider paul' 'id': '165170209'} {'screen_name': 'youthforchange'
3103, Central Africa Standard Time	,2016-10-05,CDF Tanzania,RT @SemaTanzania: #ValerieMsoka: umuhimu wa mashirika ya kijamii kuhusisha waandishi habari toka mradi unpokuwa hatua za wazo hadi inpofika…	in	[{'screen_name': 'sematanzania' 'name': 'sema tanzania' 'id': '238877958'}]	[]	[]	0	13	0	['valeriemsoka']	[]	
3104, Central Africa Standard Time	,2016-10-05,CDF Tanzania,RT @SemaTanzania: Dr. Kijo-Bisimba: serikali inapanga kupinga hukumu ya @RebecaGyumi dhidi ya #NdoaUtotoni na vyombo vya habari vinaweza ku…	in	[{'screen_name': 'sematanzania' 'name': 'sema tanzania' 'id': '238877958'} {'screen_name': 'rebecagyumi'
3105, Central Africa Standard Time	,2016-10-05,CDF Tanzania,RT @SemaTanzania: #Nijali ndugu #JosephMwanzi tofauti na vyombo vya habari vya hapa kwetu vyombo vya habari vya kimataifa wako makini mno…	hi	[{'screen_name': 'sematanzania' 'name': 'sema tanzania' 'id': '238877958'}]	[]	[]	0	9	0	['nijali'
3106, Central Africa Standard Time	,2016-10-05,CDF Tanzania,RT @SemaTanzania: #Nijali light moments... girls only though!   'name': 'sema tanzania' 'id': '238877958'}]	[]	['
3107, Central Africa Standard Time	,2016-10-05,CDF Tanzania,RT @SemaTanzania: Bi. @AshaDii wa @JamiiForums ansema mitandao ya kijamii intoa nafasi kwa kila mmoja wetu kujiunga kupinga vita dhidi ya #…	in	[{'screen_name': 'sematanzania' 'name': 'sema tanzania' 'id': '238877958'} {'screen_name': 'ashadii'
3108, Central Africa Standard Time	,2016-10-05,CDF Tanzania,RT @SemaTanzania: Bi. Valerie Musoka chair @EndCEFM stressing her point on the role of media in the fight against #ChildMarriage in Tanzani…	en	[{'screen_name': 'sematanzania' 'name': 'sema tanzania' 'id': '238877958'} {'screen_name': 'endcefm'
3109, Central Africa Standard Time	,2016-10-05,CDF Tanzania,RT @SemaTanzania: #Nijali Mtoa Mada: Dk Helen Kijo-Bisimba ni mtetezi na mwanaharakati mashuhuri wa haki za binadamu na Mkurugenzi Mtendaji…	in	[{'screen_name': 'sematanzania' 'name': 'sema tanzania' 'id': '238877958'}]	[]	[]	0	14	0	['nijali']	[]	
3110, Central Africa Standard Time	,2016-10-05,CDF Tanzania,RT @SemaTanzania: #NijaliDialogues Lead Panelist: Dr. Kijo-Bisimba will lead us on 'how media can and has influenced policy reforms in endi…	en	[{'screen_name': 'sematanzania' 'name': 'sema tanzania' 'id': '238877958'}]	[]	[]	0	23	0	['nijalidialogues']	[]	
3111, Central Africa Standard Time	,2016-10-05,CDF Tanzania,RT @SemaTanzania: #Nijali Mtoa Mada: Bi. @AshaDii ni mtaalamu na mwandishi wa habari alobobea katika mitandao ya kijamii. Sasa ni Meneja Mk…	in	[{'screen_name': 'sematanzania' 'name': 'sema tanzania' 'id': '238877958'} {'screen_name': 'ashadii'
3112, Central Africa Standard Time	,2016-10-05,CDF Tanzania,RT @SemaTanzania: #Nijali Mtoa Mada: Josephat Mwanzi amefanya kazi @bbcswahili kama mwandishi wa habari. Alikuwa mkufunzi na Mhariri @BBC_H…	in	[{'screen_name': 'sematanzania' 'name': 'sema tanzania' 'id': '238877958'} {'screen_name': 'bbcswahili'
3113, Central Africa Standard Time	,2016-09-29,CDF Tanzania,RT @dorothea_ernest: 52% of girls and 31% of boys Tanzania told someone they had experienced Sexual Violence #EndviolenceAfrica @cdftz @Men…	en	[{'screen_name': 'dorothea_ernest' 'name': 'dorothy' 'id': '3417862149'} {'screen_name': 'cdftz'
3114, Central Africa Standard Time	,2016-09-29,CDF Tanzania,"""RT @SAUTIplus: Quick one here; """"Does a girl mean Yes when she says No?"""" #ASM2016   'name': 'sautiplus' 'id': '1883878340'}]	[]	['"
3115, Central Africa Standard Time	,2016-09-29,CDF Tanzania,RT @SemaTanzania: Upi mchango wa vyombo vya habari katika kupambana na #NdoaZaUtotoni? Ungana nasi kesho na tusikie mawazo yako. #Nijali ht…	in	[{'screen_name': 'sematanzania' 'name': 'sema tanzania' 'id': '238877958'}]	[]	[]	0	22	0	['ndoazautotoni' 'nijali']	[]	
3116, Central Africa Standard Time	,2016-09-29,CDF Tanzania,RT @MenEngageAfrica: #StepIntoOurShoes @ 'name': 'menengage africa' 'id': '1601392104'} {'screen_name': 'wgnrr'
3117, Central Africa Standard Time	,2016-09-29,CDF Tanzania,RT @SemaTanzania: #Nijali Mwezeshaji: Mama Valerie Msoka mwandishi wa habari na sasa ni mwenyekiti wa mtandao wa mashirika yanayopinga #Nd…	ht	[{'screen_name': 'sematanzania' 'name': 'sema tanzania' 'id': '238877958'}]	[]	[]	0	15	0	['nijali']	[]	
3118, Central Africa Standard Time	,2016-09-25,CDF Tanzania,RT @regmengi: Young Enterpreneurfor your sustainable success you must cultivate a culture of saving. Don't compete in extravagant spending…	en	[{'screen_name': 'regmengi' 'name': 'dr reginald mengi' 'id': '454166844'}]	[]	[]	0	3199	0	[]	[]	
3119, Central Africa Standard Time	,2016-09-22,CDF Tanzania,RT @GirlsNotBrides: #ItTakesAMovement: a look back on progress made to #endchildmarriage in the last 5 years. Don't miss our new report! ht…	en	[{'screen_name': 'girlsnotbrides' 'name': 'girls not brides' 'id': '360046324'}]	[]	[]	0	14	0	['ittakesamovement' 'endchildmarriage']	[]	
3120, Central Africa Standard Time	,2016-09-22,CDF Tanzania,RT @GirlsNotBrides:  'name': 'girls not brides' 'id': '360046324'}]	[]	[]	0	6	0	['endchildmarriage']	[]	
3121, Central Africa Standard Time	,2016-09-22,CDF Tanzania,RT @GirlsNotBrides: Thank you @SonitaAlizadeh for your passion to #endchildmarriage &amp; accepting to become a @GirlsNotBrides champion!   'name': 'girls not brides' 'id': '360046324'} {'screen_name': 'sonitaalizadeh'
3122, Central Africa Standard Time	,2016-09-22,CDF Tanzania,RT @GirlsNotBrides: #ItTakesAMovement to mobilise global &amp; regional commitments to #endchildmarriage. Now let's make them a reality!  
3123, Central Africa Standard Time	,2016-09-22,CDF Tanzania,RT @GirlsNotBrides: #Survey: where do YOU think we've seen the most progress to #endchildmarriage in the past 5 years? #GNBChat #ItTakesAMo…	en	[{'screen_name': 'girlsnotbrides' 'name': 'girls not brides' 'id': '360046324'}]	[]	[]	0	18	0	['survey' 'endchildmarriage'
3124, Central Africa Standard Time	,2016-09-22,CDF Tanzania,RT @Martinez_Elin: Ah I guess it's not just in #education that countries get 'championship' status in the hopes that one day they'll stop…	en	[{'screen_name': 'martinez_elin' 'name': 'elin martinez'
3125, Central Africa Standard Time	,2016-09-19,CDF Tanzania,RT @FOR 'name': 'forward uk' 'id': '466647531'} {'screen_name': 'cdftz'
3126, Central Africa Standard Time	,2016-09-19,CDF Tanzania,RT @ 'name': 'gavin weston' 'id': '509540219'} {'screen_name': 'torlikrua'
3127, Central Africa Standard Time	,2016-09-19,CDF Tanzania,@AIglobal thank you for the support!	en	[]	[]	[]	0	2	2	[]	[]	 'name': 'Accountable AI in a Global Context' 'id': '1385057896816390144'}]				
3128, Central Africa Standard Time	,2016-09-19,CDF Tanzania,RT @mariaspirit17: Long overdue #endchildmarriage @PAN_Network @MsichanaUwezo @SemaTanzania @dailynewstz @cdftz   'name': 'parenting in africa' 'id': '406960739'} {'screen_name': 'msichanauwezo'
3129, Central Africa Standard Time	,2016-09-08,CDF Tanzania,RT @FOR 'name': 'forward uk' 'id': '466647531'} {'screen_name': 'cdftz'
3130, Central Africa Standard Time	,2016-09-07,CDF Tanzania,Now Girls Know Their Rights  Access the latest publication by @FO 'name': 'cdf tanzania' 'id': '2787015761'}]	['http://cdftz.org/files/Forward_Tanzania_Report.pdf']	['
3131, Central Africa Standard Time	,2016-09-06,CDF Tanzania,RT @Mgossi: Good twitting by CDF! Please keep informing us about Girls'rights and progress towards empowering girls to achieve!   'name': 'edward mhina' 'id': '101873704'}]	[]	[]	0	4	0	[]	[]	
3132, Central Africa Standard Time	,2016-09-06,CDF Tanzania,"""RT @Martinez_Elin: """"I wish school would be free for all children so that they walk"""" Mundiya Kepanga #PNG #SDG4All #EndEducationDeficit  http…""	en	[{'screen_name': 'martinez_elin' 'name': 'elin martinez' 'id': '558055957'}]	[]	[]	0	17	0	['png' 'sdg4all'"
3133, Central Africa Standard Time	,2016-09-06,CDF Tanzania,Now Girls Know Their Rights  Access the New Publication by @FOR@cdftz @UMATItz &gt;&gt;&gt;   
3134, Central Africa Standard Time	,2016-09-06,CDF Tanzania,RT @MenEngageAfrica: # coercion #violence intimidation
3135, Central Africa Standard Time	,2016-09-05,CDF Tanzania,
3136, Central Africa Standard Time	,2016-08-31,CDF Tanzania,RT @FemnetProg: According to an annual United Nations Development Programme report #GenderInequality costs sub-Saharan Africa an...  
3137, Central Africa Standard Time	,2016-08-31,CDF Tanzania,READ:  #EndChildMarriage drive proves successful in Mara #Tanzania @UNFPATanzania @G_MachelTrust @GirlsNotBrides   'name': 'unfpa tanzania' 'id': '988178335'} {'screen_name': 'g_macheltrust'
3138, Central Africa Standard Time	,2016-08-31,CDF Tanzania,RT @scitanzania: @cdftz @Plan_tanzania @MsichanaUwezo @TAM 'name': 'save the children tz' 'id': '2841770914'} {'screen_name': 'cdftz'
3139, Central Africa Standard Time	,2016-08-31,CDF Tanzania,@FOR
3140, Central Africa Standard Time	,2016-08-30,CDF Tanzania,RT @FOR 'name': 'forward uk' 'id': '466647531'}]	[]	[]	0	4	0	['fgm' 'childmarriage']	[]	
3141, Central Africa Standard Time	,2016-08-26,CDF Tanzania,RT @ lower girls’ educational attainment  
3142, Central Africa Standard Time	,2016-08-26,CDF Tanzania,RT @Mgossi: @cdftz FYI and action...   'name': 'edward mhina' 'id': '101873704'} {'screen_name': 'cdftz'
3143, Central Africa Standard Time	,2016-08-25,CDF Tanzania,Happening Today @EndCEFM meeting on strengthening the partnership to #EndChildMarriage in #Tainzania @GirlsNotBrides   'name': 'tecmn tanzania' 'id': '765473931558064129'} {'screen_name': 'girlsnotbrides'
3144, Central Africa Standard Time	,2016-08-23,CDF Tanzania,RT @SemaTanzania: LAUNCH: A report 'what R interventions on #ChildMarriage in Tanzania telling us about plans we need in future?  
3145, Central Africa Standard Time	,2016-08-23,CDF Tanzania,RT @SemaTanzania:  'name': 'sema tanzania' 'id': '238877958'}]	[]	[]	0	8	0	['childmarriage']	[]	
3146, Central Africa Standard Time	,2016-08-23,CDF Tanzania,RT @SemaTanzania: NO 'name': 'sema tanzania' 'id': '238877958'} {'screen_name': 'umwalimu'
